"rental_id","rental_date","payment_id","amount","country_id","country","customer_id","full_name","film_id"
5856,"2005-07-10 17:57:32",25699,0.99,15,"Brazil",314,"George Linton",111
6426,"2005-07-11 23:56:38",27734,7.99,23,"China",495,"Charlie Bess",111
4386,"2005-07-07 20:55:19",25697,0.99,15,"Brazil",314,"George Linton",111
9191,"2005-07-30 12:25:51",25710,3.99,15,"Brazil",314,"George Linton",111
9354,"2005-07-30 18:32:51",28868,4.99,23,"China",595,"Terrence Gunderson",113
4285,"2005-07-07 15:34:35",25639,8.99,103,"United States",308,"Thomas Grigsby",113
2138,"2005-06-17 21:28:14",19456,2.99,15,"Brazil",254,"Maxine Silva",114
6245,"2005-07-11 14:56:57",31646,2.99,23,"China",241,"Heidi Larson",114
7411,"2005-07-27 16:42:30",25570,6.99,23,"China",302,"Michael Silverman",114
4741,"2005-07-08 13:31:23",31836,6.99,23,"China",260,"Christy Vargas",114
9724,"2005-07-31 08:33:08",30470,5.99,15,"Brazil",130,"Charlotte Hunter",114
4841,"2005-07-08 18:18:23",31721,0.99,103,"United States",248,"Caroline Bowman",114
11386,"2005-08-02 18:24:03",24445,2.99,15,"Brazil",183,"Ida Andrews",115
13193,"2005-08-19 14:33:45",23770,6.99,103,"United States",118,"Kim Cruz",115
15269,"2005-08-22 18:39:44",19618,2.99,103,"United States",275,"Carole Barnett",115
6473,"2005-07-12 01:35:40",28846,6.99,23,"China",594,"Eduardo Hiatt",116
12562,"2005-08-18 15:00:03",24662,3.99,103,"United States",212,"Wilma Richards",116
6736,"2005-07-12 14:16:50",26017,2.99,15,"Brazil",342,"Harold Martino",116
5425,"2005-07-09 21:02:26",29401,5.99,23,"China",37,"Pamela Baker",116
14269,"2005-08-21 06:22:07",24908,7.99,23,"China",241,"Heidi Larson",116
7881,"2005-07-28 10:33:22",31732,4.99,23,"China",249,"Dora Medina",117
3804,"2005-07-06 15:08:08",30413,7.99,15,"Brazil",126,"Ellen Simpson",117
3089,"2005-06-20 15:57:01",19090,0.99,23,"China",151,"Megan Palmer",118
9096,"2005-07-30 08:39:23",31349,0.99,15,"Brazil",216,"Natalie Meyer",118
15519,"2005-08-23 03:23:32",21185,0.99,15,"Brazil",443,"Francisco Skidmore",118
13567,"2005-08-20 04:49:21",24924,0.99,23,"China",242,"Glenda Frazier",118
15534,"2005-08-23 03:55:54",24308,0.99,23,"China",169,"Erica Matthews",119
7888,"2005-07-28 10:40:24",26448,0.99,23,"China",378,"Eugene Culpepper",119
9269,"2005-07-30 15:02:33",27068,0.99,23,"China",435,"Ricky Shelby",119
4784,"2005-07-08 16:09:56",31070,0.99,103,"United States",182,"Renee Lane",119
16035,"2005-08-23 22:08:04",23051,0.99,23,"China",37,"Pamela Baker",119
5621,"2005-07-10 05:34:10",25662,5.99,15,"Brazil",310,"Daniel Cabral",120
3830,"2005-07-06 16:01:16",25660,10.99,15,"Brazil",310,"Daniel Cabral",120
14327,"2005-08-21 08:18:18",21327,10.99,103,"United States",457,"Bill Gavin",120
3966,"2005-07-06 22:38:49",27732,2.99,23,"China",495,"Charlie Bess",121
8647,"2005-07-29 14:52:59",25636,6.99,15,"Brazil",307,"Joseph Joy",121
8659,"2005-07-29 15:26:31",30908,6.99,23,"China",168,"Regina Berry",121
13860,"2005-08-20 14:55:09",19610,2.99,103,"United States",275,"Carole Barnett",121
3427,"2005-06-21 18:31:09",18330,0.99,103,"United States",561,"Ian Still",122
5481,"2005-07-09 23:51:57",27545,0.99,103,"United States",479,"Zachary Hite",122
3302,"2005-06-21 07:33:40",18455,1.99,23,"China",594,"Eduardo Hiatt",122
11343,"2005-08-02 17:12:30",21414,0.99,23,"China",466,"Leo Ebert",122
15109,"2005-08-22 12:12:58",22534,1.99,23,"China",588,"Marion Ocampo",122
10244,"2005-08-01 02:20:01",23162,4.99,103,"United States",51,"Alice Stewart",123
12675,"2005-08-18 19:34:02",24001,4.99,103,"United States",140,"Eva Ramos",123
6913,"2005-07-12 22:18:12",27167,4.99,15,"Brazil",443,"Francisco Skidmore",123
5708,"2005-07-10 10:29:19",27601,6.99,23,"China",484,"Roberto Vu",123
10288,"2005-08-01 03:38:42",23285,6.99,103,"United States",63,"Ashley Richardson",124
5383,"2005-07-09 19:14:32",29146,4.99,103,"United States",14,"Betty White",124
11474,"2005-08-02 21:53:08",24675,4.99,103,"United States",214,"Kristin Johnston",124
5720,"2005-07-10 11:09:12",25989,3.99,23,"China",339,"Walter Perryman",125
9387,"2005-07-30 19:27:05",27740,9.99,23,"China",495,"Charlie Bess",126
13782,"2005-08-20 12:09:26",19892,4.99,103,"United States",305,"Richard Mccrary",126
3738,"2005-07-06 11:50:57",28296,4.99,23,"China",546,"Kelly Knott",126
9414,"2005-07-30 20:46:02",27611,9.99,23,"China",484,"Roberto Vu",126
14512,"2005-08-21 14:47:09",23175,4.99,103,"United States",51,"Alice Stewart",126
7118,"2005-07-27 05:53:50",28803,8.99,15,"Brazil",591,"Kent Arsenault",127
10840,"2005-08-01 23:38:34",22570,5.99,103,"United States",593,"Rene Mcalister",127
9240,"2005-07-30 13:57:54",30036,4.99,15,"Brazil",92,"Tina Simmons",127
7804,"2005-07-28 07:56:00",31731,2.99,23,"China",249,"Dora Medina",129
1605,"2005-06-16 06:17:55",19268,8.99,23,"China",197,"Sue Peters",129
13759,"2005-08-20 11:24:48",19545,2.99,103,"United States",269,"Cassandra Walters",130
4691,"2005-07-08 11:04:53",30414,0.99,15,"Brazil",126,"Ellen Simpson",130
2320,"2005-06-18 09:24:50",18293,0.99,23,"China",552,"Hugh Waldrop",130
10894,"2005-08-02 01:12:35",23164,0.99,103,"United States",51,"Alice Stewart",130
8539,"2005-07-29 10:48:24",25830,0.99,15,"Brazil",325,"Timothy Bunn",130
5463,"2005-07-09 22:57:02",26403,4.99,15,"Brazil",374,"Jeremy Hurtado",131
3397,"2005-06-21 15:30:11",18294,4.99,23,"China",552,"Hugh Waldrop",131
8859,"2005-07-29 23:44:43",31348,8.99,15,"Brazil",216,"Natalie Meyer",131
8614,"2005-07-29 13:32:05",28357,5.99,23,"China",552,"Hugh Waldrop",131
11309,"2005-08-02 15:50:55",19605,1.99,103,"United States",275,"Carole Barnett",132
6315,"2005-07-11 18:42:49",26407,0.99,15,"Brazil",374,"Jeremy Hurtado",132
13208,"2005-08-19 15:18:55",21103,0.99,23,"China",435,"Ricky Shelby",132
12293,"2005-08-18 05:13:36",21859,4.99,23,"China",514,"Franklin Troutman",133
4646,"2005-07-08 09:23:26",26246,8.99,15,"Brazil",362,"Nicholas Barfield",134
14365,"2005-08-21 09:25:13",21328,6.99,103,"United States",457,"Bill Gavin",134
2305,"2005-06-18 08:31:18",19082,5.99,103,"United States",149,"Valerie Black",135
8598,"2005-07-29 12:56:59",29011,2.99,103,"United States",2,"Patricia Johnson",136
8073,"2005-07-28 17:29:02",25706,3.99,15,"Brazil",314,"George Linton",137
7485,"2005-07-27 19:29:09",26254,2.99,15,"Brazil",362,"Nicholas Barfield",137
12069,"2005-08-17 21:39:40",20671,4.99,23,"China",389,"Alan Kahn",137
6386,"2005-07-11 22:14:57",28834,2.99,103,"United States",593,"Rene Mcalister",138
3043,"2005-06-20 12:38:35",18465,6.99,23,"China",599,"Austin Cintron",138
13229,"2005-08-19 16:08:33",19692,2.99,23,"China",283,"Felicia Sutton",138
14950,"2005-08-22 06:17:12",20405,2.99,15,"Brazil",362,"Nicholas Barfield",138
5080,"2005-07-09 05:23:55",31773,2.99,15,"Brazil",254,"Maxine Silva",138
1568,"2005-06-16 03:14:01",19185,2.99,15,"Brazil",178,"Marion Snyder",138
4329,"2005-07-07 18:04:16",27839,5.99,103,"United States",504,"Nathaniel Adam",139
9492,"2005-07-30 23:52:21",30422,6.99,15,"Brazil",126,"Ellen Simpson",139
11573,"2005-08-17 01:38:18",24068,4.99,103,"United States",146,"Jamie Rice",139
15484,"2005-08-23 02:04:49",20224,4.99,15,"Brazil",342,"Harold Martino",139
12788,"2005-08-19 00:15:09",23548,2.99,23,"China",90,"Ruby Washington",140
15182,"2005-08-22 15:47:05",21183,0.99,15,"Brazil",443,"Francisco Skidmore",140
5340,"2005-07-09 17:11:35",31912,6.99,23,"China",267,"Margie Wade",141
14727,"2005-08-21 22:12:45",19617,4.99,103,"United States",275,"Carole Barnett",141
12089,"2005-08-17 22:20:29",22085,5.99,23,"China",538,"Ted Breaux",141
11087,"2005-08-02 07:41:41",22693,5.99,103,"United States",2,"Patricia Johnson",142
14931,"2005-08-22 05:38:55",23292,3.99,103,"United States",63,"Ashley Richardson",142
14199,"2005-08-21 03:48:43",21172,0.99,23,"China",442,"Leroy Bustamante",142
7827,"2005-07-28 08:37:22",26924,0.99,23,"China",422,"Melvin Ellington",143
11801,"2005-08-17 11:30:11",23852,0.99,15,"Brazil",126,"Ellen Simpson",143
3280,"2005-06-21 06:08:12",19359,0.99,15,"Brazil",229,"Tamara Nguyen",143
7559,"2005-07-27 22:20:03",30703,4.99,103,"United States",149,"Valerie Black",143
4755,"2005-07-08 14:23:41",26445,0.99,23,"China",378,"Eugene Culpepper",143
4424,"2005-07-07 22:14:43",26505,0.99,23,"China",384,"Ernest Stepp",143
15768,"2005-08-23 13:14:47",19528,0.99,23,"China",267,"Margie Wade",143
2552,"2005-06-19 03:01:29",17703,3.99,23,"China",389,"Alan Kahn",143
13536,"2005-08-20 03:35:16",24450,4.99,15,"Brazil",183,"Ida Andrews",145
9873,"2005-07-31 13:32:18",27163,5.99,23,"China",442,"Leroy Bustamante",145
5000,"2005-07-09 01:16:13",30654,4.99,103,"United States",146,"Jamie Rice",145
11969,"2005-08-17 17:49:37",22183,4.99,23,"China",550,"Guy Brownlee",145
13965,"2006-02-14 15:16:03",31932,2.99,23,"China",324,"Gary Coy",146
5528,"2005-07-10 02:09:21",28345,0.99,15,"Brazil",551,"Clayton Barbee",149
10967,"2005-08-02 04:02:16",24111,0.99,103,"United States",149,"Valerie Black",149
15721,"2005-08-23 11:16:16",24173,2.99,23,"China",154,"Michele Grant",150
10538,"2005-08-01 12:22:41",23040,2.99,23,"China",37,"Pamela Baker",150
4645,"2005-07-08 09:20:09",26671,2.99,103,"United States",400,"Bryan Hardison",150
7687,"2005-07-28 03:20:26",25829,2.99,15,"Brazil",325,"Timothy Bunn",150
15330,"2005-08-22 20:35:30",21050,3.99,15,"Brazil",427,"Jesus Mccartney",150
14300,"2005-08-21 07:19:37",20606,4.99,103,"United States",382,"Victor Barkley",151
1923,"2005-06-17 06:06:10",17742,6.99,103,"United States",400,"Bryan Hardison",151
4788,"2005-07-08 16:17:35",28169,4.99,23,"China",533,"Jessie Milam",151
9609,"2005-07-31 03:53:24",30258,4.99,103,"United States",112,"Rosa Reynolds",151
1626,"2005-06-16 07:49:47",19478,3.99,23,"China",260,"Christy Vargas",152
5989,"2005-07-11 00:57:53",25323,2.99,23,"China",283,"Felicia Sutton",152
1279,"2005-06-15 08:13:57",19203,0.99,15,"Brazil",183,"Ida Andrews",153
11124,"2005-08-02 08:55:25",24975,1.99,23,"China",249,"Dora Medina",153
6353,"2005-07-11 20:48:56",30465,3.99,15,"Brazil",130,"Charlotte Hunter",153
13274,"2005-08-19 17:50:03",19573,2.99,23,"China",272,"Kay Caldwell",154
5279,"2005-07-09 14:46:36",29696,2.99,23,"China",64,"Judith Cox",155
8527,"2005-07-29 10:21:00",30907,1.99,23,"China",168,"Regina Berry",155
7080,"2005-07-27 04:25:25",27394,2.99,23,"China",466,"Leo Ebert",155
3132,"2005-06-20 19:09:46",18855,0.99,23,"China",90,"Ruby Washington",155
2188,"2005-06-18 01:19:04",19204,1.99,15,"Brazil",183,"Ida Andrews",155
9358,"2005-07-30 18:37:24",25575,2.99,23,"China",302,"Michael Silverman",155
11625,"2005-08-17 04:18:52",21925,2.99,23,"China",521,"Roland South",155
14516,"2006-02-14 15:16:03",31970,0.0,103,"United States",457,"Bill Gavin",155
7058,"2005-07-27 03:50:46",29995,1.99,23,"China",90,"Ruby Washington",157
5686,"2005-07-10 09:06:03",28025,0.99,23,"China",521,"Roland South",157
8126,"2005-07-28 19:32:41",28220,4.99,103,"United States",537,"Clinton Buford",158
5386,"2005-07-09 19:19:09",28845,2.99,23,"China",594,"Eduardo Hiatt",158
13904,"2005-08-20 16:11:34",23576,2.99,23,"China",93,"Phyllis Foster",158
1950,"2005-06-17 08:26:52",18452,2.99,23,"China",594,"Eduardo Hiatt",158
12591,"2005-08-18 16:16:41",22154,2.99,23,"China",546,"Kelly Knott",158
5350,"2005-07-09 17:39:30",30456,4.99,23,"China",129,"Carrie Porter",159
5182,"2005-07-09 10:08:10",31210,6.99,23,"China",197,"Sue Peters",159
7263,"2005-07-27 11:17:22",25818,7.99,23,"China",324,"Gary Coy",159
5275,"2005-07-09 14:34:18",31727,4.99,23,"China",249,"Dora Medina",159
2389,"2005-06-18 15:27:47",17664,0.99,103,"United States",382,"Victor Barkley",160
8101,"2005-07-28 18:47:23",29061,0.99,103,"United States",6,"Jennifer Davis",160
5709,"2005-07-10 10:31:52",25566,0.99,23,"China",302,"Michael Silverman",160
6625,"2005-07-12 09:06:40",27166,5.99,15,"Brazil",443,"Francisco Skidmore",160
4368,"2005-07-07 19:55:19",25812,4.99,23,"China",324,"Gary Coy",161
6719,"2005-07-12 13:40:37",25877,2.99,103,"United States",330,"Scott Shelley",162
15429,"2005-08-23 00:20:31",24912,2.99,23,"China",241,"Heidi Larson",162
1885,"2005-06-17 03:35:59",18423,2.99,23,"China",588,"Marion Ocampo",162
6372,"2005-07-11 21:35:06",29698,2.99,23,"China",64,"Judith Cox",162
7346,"2005-07-27 14:30:42",29007,4.99,103,"United States",2,"Patricia Johnson",162
8484,"2005-07-29 08:51:59",31843,2.99,23,"China",260,"Christy Vargas",162
6843,"2005-07-12 19:14:05",28447,4.99,103,"United States",561,"Ian Still",163
11446,"2005-08-02 20:33:37",20211,0.99,15,"Brazil",342,"Harold Martino",164
4396,"2005-07-07 21:14:19",25233,0.99,103,"United States",275,"Carole Barnett",164
1812,"2005-06-16 21:08:46",18653,1.99,23,"China",37,"Pamela Baker",164
6569,"2005-07-12 05:47:40",31082,4.99,15,"Brazil",183,"Ida Andrews",166
9697,"2005-07-31 07:23:11",27555,2.99,103,"United States",479,"Zachary Hite",166
1503,"2005-06-15 22:07:09",19267,2.99,23,"China",197,"Sue Peters",166
12302,"2005-08-18 05:41:39",21860,4.99,23,"China",514,"Franklin Troutman",167
7544,"2005-07-27 21:47:37",31730,7.99,23,"China",249,"Dora Medina",167
1586,"2005-06-16 04:51:18",19040,4.99,103,"United States",140,"Eva Ramos",167
8388,"2005-07-29 05:48:15",31022,5.99,15,"Brazil",178,"Marion Snyder",167
1363,"2005-06-15 14:05:11",19266,0.99,23,"China",197,"Sue Peters",168
13004,"2005-08-19 07:40:08",21170,0.99,23,"China",442,"Leroy Bustamante",168
16045,"2005-08-23 22:25:26",22814,0.99,103,"United States",14,"Betty White",168
12585,"2005-08-18 15:52:12",23697,3.99,23,"China",110,"Tiffany Jordan",169
6407,"2005-07-11 23:02:19",30584,9.99,103,"United States",140,"Eva Ramos",169
4117,"2005-07-07 06:58:14",30787,8.99,103,"United States",158,"Veronica Stone",170
3847,"2005-07-06 16:44:41",28954,4.99,15,"Brazil",206,"Terri Vasquez",170
14805,"2005-08-22 00:52:01",24307,4.99,23,"China",169,"Erica Matthews",172
4419,"2005-07-07 22:06:24",29423,5.99,15,"Brazil",39,"Debra Nelson",172
6155,"2005-07-11 09:45:31",31491,4.99,15,"Brazil",229,"Tamara Nguyen",172
2023,"2005-06-17 12:52:58",19145,4.99,23,"China",169,"Erica Matthews",172
3882,"2005-07-06 18:38:21",31770,4.99,15,"Brazil",254,"Maxine Silva",172
11636,"2005-08-17 04:36:31",19623,4.99,103,"United States",276,"Brandy Graves",173
3554,"2005-07-06 02:37:10",28223,4.99,23,"China",538,"Ted Breaux",173
3979,"2005-07-06 23:04:35",28332,4.99,23,"China",550,"Guy Brownlee",173
7648,"2005-07-28 01:35:33",25664,5.99,15,"Brazil",310,"Daniel Cabral",174
11884,"2005-08-17 14:43:23",24392,6.99,15,"Brazil",178,"Marion Snyder",174
10596,"2005-08-01 14:18:57",23709,5.99,103,"United States",112,"Rosa Reynolds",175
6477,"2005-07-12 01:38:42",31054,4.99,103,"United States",181,"Ana Bradley",175
11614,"2005-08-17 03:52:18",22696,2.99,103,"United States",2,"Patricia Johnson",175
4695,"2005-07-08 11:07:59",29424,8.99,15,"Brazil",39,"Debra Nelson",175
9948,"2005-07-31 15:49:41",26023,5.99,15,"Brazil",342,"Harold Martino",175
1684,"2005-06-16 11:57:34",18064,2.99,23,"China",485,"Clyde Tobias",175
1379,"2005-06-15 15:05:10",19298,0.99,103,"United States",212,"Wilma Richards",176
8957,"2005-07-30 03:34:10",30796,1.99,103,"United States",158,"Veronica Stone",176
4634,"2005-07-08 08:40:02",25234,0.99,103,"United States",275,"Carole Barnett",176
8287,"2005-07-29 02:03:58",31021,3.99,15,"Brazil",178,"Marion Snyder",176
13720,"2005-08-20 10:01:39",21047,1.99,15,"Brazil",427,"Jesus Mccartney",176
14953,"2005-08-22 06:23:54",24442,6.99,103,"United States",182,"Renee Lane",177
5759,"2005-07-10 12:43:22",28802,6.99,15,"Brazil",591,"Kent Arsenault",177
7791,"2005-07-28 07:22:51",27949,4.99,23,"China",514,"Franklin Troutman",179
11022,"2005-08-02 05:35:03",22658,2.99,15,"Brazil",206,"Terri Vasquez",181
2832,"2005-06-19 21:21:53",18449,4.99,103,"United States",593,"Rene Mcalister",181
6135,"2005-07-11 08:32:23",25826,4.99,15,"Brazil",325,"Timothy Bunn",182
4486,"2005-07-08 01:09:09",31208,8.99,23,"China",197,"Sue Peters",183
11076,"2005-08-02 07:24:47",24646,8.99,23,"China",211,"Stacey Montgomery",183
3472,"2005-07-05 22:56:33",29399,7.99,23,"China",37,"Pamela Baker",184
9393,"2005-07-30 20:04:48",30797,2.99,103,"United States",158,"Veronica Stone",184
6731,"2005-07-12 13:58:27",28835,2.99,103,"United States",593,"Rene Mcalister",184
15381,"2005-08-22 22:28:36",23699,2.99,23,"China",110,"Tiffany Jordan",185
1486,"2005-06-15 21:25:30",18745,0.99,103,"United States",62,"Joan Cooper",186
12874,"2005-08-19 03:07:57",25021,0.99,15,"Brazil",254,"Maxine Silva",186
1491,"2005-06-15 21:48:18",17556,0.99,15,"Brazil",354,"Justin Ngo",186
4385,"2005-07-07 20:48:38",28477,0.99,23,"China",564,"Bob Pfeiffer",186
10049,"2005-07-31 19:11:11",27309,2.99,103,"United States",457,"Bill Gavin",188
15137,"2005-08-22 13:20:28",24911,2.99,23,"China",241,"Heidi Larson",188
12655,"2005-08-18 18:57:44",22039,6.99,23,"China",533,"Jessie Milam",189
3320,"2005-06-21 08:29:41",18695,5.99,15,"Brazil",47,"Frances Parker",189
14358,"2005-08-21 09:14:28",23717,0.99,103,"United States",112,"Rosa Reynolds",189
6516,"2005-07-12 03:51:54",25426,4.99,103,"United States",291,"Toni Holt",190
8381,"2005-07-29 05:31:44",25691,4.99,23,"China",313,"Donald Mahon",190
5472,"2005-07-09 23:16:40",30861,4.99,23,"China",165,"Lorraine Stephens",190
1628,"2005-06-16 07:52:55",17828,3.99,15,"Brazil",427,"Jesus Mccartney",191
3555,"2005-07-06 02:45:35",28211,0.99,103,"United States",537,"Clinton Buford",191
2455,"2005-06-18 19:33:06",19408,0.99,23,"China",241,"Heidi Larson",191
2046,"2005-06-17 14:39:50",17631,1.99,15,"Brazil",374,"Jeremy Hurtado",191
13409,"2005-08-19 22:36:26",24679,2.99,103,"United States",214,"Kristin Johnston",193
10815,"2005-08-01 22:46:21",23276,2.99,103,"United States",62,"Joan Cooper",193
15756,"2005-08-23 12:47:05",23721,2.99,103,"United States",112,"Rosa Reynolds",193
8044,"2005-07-28 16:49:12",27160,2.99,23,"China",442,"Leroy Bustamante",193
14348,"2005-08-21 08:54:26",21698,0.99,23,"China",496,"Tyler Wren",196
15500,"2005-08-23 02:39:37",23398,0.99,15,"Brazil",74,"Denise Kelly",196
4581,"2005-07-08 06:05:06",28800,6.99,15,"Brazil",591,"Kent Arsenault",197
10149,"2005-07-31 22:20:46",25252,5.99,103,"United States",276,"Brandy Graves",199
12129,"2005-08-17 23:31:25",24070,7.99,103,"United States",146,"Jamie Rice",199
6423,"2005-07-11 23:47:31",26987,6.99,15,"Brazil",427,"Jesus Mccartney",199
11528,"2005-08-17 00:27:23",22809,3.99,103,"United States",14,"Betty White",199
11259,"2005-08-02 13:46:30",20095,3.99,103,"United States",330,"Scott Shelley",199
6834,"2005-07-12 18:53:37",28171,0.99,23,"China",533,"Jessie Milam",200
2395,"2005-06-18 15:45:15",18274,2.99,15,"Brazil",544,"Cody Nolen",200
14084,"2005-08-20 23:42:46",23047,0.99,23,"China",37,"Pamela Baker",200
7895,"2005-07-28 10:57:15",29737,0.99,23,"China",67,"Kelly Torres",200
2535,"2005-06-19 01:39:04",19007,2.99,15,"Brazil",130,"Charlotte Hunter",200
10816,"2005-08-01 22:48:57",23887,4.99,23,"China",129,"Carrie Porter",201
1637,"2005-06-16 08:29:58",19299,2.99,103,"United States",212,"Wilma Richards",201
13919,"2005-08-20 16:47:34",23892,4.99,23,"China",129,"Carrie Porter",202
2439,"2005-06-18 18:35:04",18663,4.99,15,"Brazil",39,"Debra Nelson",202
6327,"2005-07-11 19:07:29",30657,4.99,103,"United States",146,"Jamie Rice",202
14104,"2005-08-21 00:37:44",24397,4.99,15,"Brazil",178,"Marion Snyder",203
10929,"2005-08-02 02:35:44",19886,4.99,103,"United States",305,"Richard Mccrary",203
8693,"2005-07-29 16:44:13",29576,0.99,103,"United States",51,"Alice Stewart",204
7460,"2005-07-27 18:41:35",27158,0.99,23,"China",442,"Leroy Bustamante",204
11190,"2005-08-02 11:21:34",25016,0.99,15,"Brazil",254,"Maxine Silva",205
15094,"2006-02-14 15:16:03",31960,0.99,23,"China",424,"Kyle Spurlock",205
14466,"2005-08-21 13:03:13",21174,0.99,23,"China",442,"Leroy Bustamante",205
12769,"2005-08-18 23:26:40",21771,1.99,103,"United States",504,"Nathaniel Adam",206
9713,"2005-07-31 08:13:28",30798,1.99,103,"United States",158,"Veronica Stone",206
12578,"2005-08-18 15:47:11",21861,0.99,23,"China",514,"Franklin Troutman",206
8325,"2005-07-29 03:57:27",26256,2.99,15,"Brazil",362,"Nicholas Barfield",206
13926,"2005-08-20 17:09:27",24209,2.99,103,"United States",158,"Veronica Stone",206
9497,"2005-07-30 23:56:54",28869,0.99,23,"China",595,"Terrence Gunderson",206
13693,"2005-08-20 09:11:42",22211,0.99,23,"China",552,"Hugh Waldrop",206
14010,"2005-08-20 20:29:46",22077,4.99,103,"United States",537,"Clinton Buford",207
10303,"2005-08-01 04:13:33",21548,4.99,103,"United States",479,"Zachary Hite",207
13603,"2005-08-20 06:02:48",20398,6.99,15,"Brazil",362,"Nicholas Barfield",207
9969,"2005-07-31 16:38:12",30718,2.99,23,"China",151,"Megan Palmer",208
12374,"2005-08-18 08:07:45",23390,3.99,15,"Brazil",74,"Denise Kelly",208
10886,"2005-08-02 00:52:34",23418,2.99,15,"Brazil",77,"Jane Bennett",209
10766,"2005-08-01 20:36:29",20984,4.99,103,"United States",420,"Jacob Lance",210
6334,"2005-07-11 19:20:44",30903,5.99,23,"China",168,"Regina Berry",211
1275,"2005-06-15 07:55:43",19310,4.99,103,"United States",214,"Kristin Johnston",212
5354,"2005-07-09 18:04:33",26151,4.99,15,"Brazil",354,"Justin Ngo",212
6671,"2005-07-12 11:48:48",28085,3.99,103,"United States",526,"Karl Seal",213
12589,"2005-08-18 16:06:31",19607,5.99,103,"United States",275,"Carole Barnett",213
